idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
17,0.8500000000000001,1.7270136282673345e-28,6.370462772533901e-122,-0.3898876518743372,3.5494323816987943e-28,1.3092847955070291e-121,-0.7617639859417347,-2.567234357349094e-26,-9.469798404700716e-120,-0.6303867524086681,0.0,70.0,255.0,255.0,255.0
18,0.9,1.5680804458256615e-28,5.784203402316418e-122,-0.42876382752498243,-1.3149855699459314e-27,-4.850608288577498e-121,-0.7929266243067007,-3.703391837236184e-26,-1.3660760659363503e-119,-0.6161123188834217,0.0,70.0,255.0,255.0,255.0
19,0.9500000000000001,4.1202805832140307e-29,1.5198544839564027e-122,-0.4691803143050073,-3.3484485990663044e-27,-1.2351475863856474e-120,-0.8233752178300768,-3.622568775041447e-26,-1.3362627338093573e-119,-0.6017893636166727,0.0,70.0,255.0,255.0,255.0
20,1.0,-1.780368153240643e-28,-6.567272461540057e-122,-0.5111013493079901,-4.9375543449873785e-27,-1.821323562667107e-120,-0.853105560668368,-1.308994489811213e-26,-4.8285088955323024e-120,-0.587351234235578,0.0,70.0,255.0,255.0,255.0
21,1.05,-4.525526286665976e-28,-1.669338114271467e-121,-0.5544908703718441,-4.657443088877517e-27,-1.7179984759388777e-120,-0.8821103412536346,3.61917759760671e-26,1.3350118247690665e-119,-0.5727638071473029,0.0,70.0,255.0,255.0,255.0
22,1.1,-6.437811242118161e-28,-2.3747257220928835e-121,-0.5993123834333536,-1.3183767473806684e-27,-4.863117378980404e-121,-0.9103819413830982,9.563346444473962e-26,3.5276468875632516e-119,-0.5580453375917283,0.0,70.0,255.0,255.0,255.0
23,1.1500000000000001,-5.843903034046644e-28,-2.1556498521695075e-121,-0.6455290645101539,4.905903355596444e-27,1.8096484116243743e-120,-0.9379148750128075,1.3808987553525712e-25,5.093743309042503e-119,-0.5432403235745231,0.0,70.0,255.0,255.0,255.0
24,1.2000000000000002,-1.5319078865217159e-28,-5.650773104685091e-122,-0.6931038709346343,1.2490610806145043e-26,4.607431571144463e-120,-0.9647059737405506,1.3514972469933384e-25,4.985289495249064e-119,-0.5283989420965196,0.0,70.0,255.0,255.0,255.0
25,1.25,6.6467077720984e-28,2.451781718974955e-121,-0.741999661884209,1.8420875825529829e-26,6.79493790687344e-120,-0.9907547692224594,4.886912761961861e-26,1.802643320998723e-119,-0.51357514043886,0.0,70.0,255.0,255.0,255.0
26,1.3,1.6888967939008116e-27,6.22986059640493e-121,-0.7921793478568803,1.7377523568106905e-26,6.410074892143186e-120,-1.0160634877844366,-1.3502312074177032e-25,-4.980619434831979e-119,-0.49880099350047,0.0,70.0,255.0,255.0,255.0
27,1.35,2.4024231340205303e-27,8.861856611118141e-121,-0.8436060106626526,4.9185637513527944e-27,1.8143184720414597e-120,-1.0406348685725064,-3.568615142054675e-25,-1.316360770978293e-118,-0.4840709648235242,0.0,70.0,255.0,255.0,255.0
28,1.4000000000000001,2.180753169036091e-27,8.04417906844639e-121,-0.8962428347141309,-1.8308627852439844e-26,-6.753532817639744e-120,-1.064470584266789,-5.153255837686665e-25,-1.9008897170233666e-118,-0.4693681583802456,0.0,70.0,255.0,255.0,255.0
29,1.4500000000000002,5.715603487765457e-28,2.108323793478397e-121,-0.9500530690893315,-4.661399462551386e-26,-1.7194578698192206e-119,-1.087571684410531,-5.043732110469208e-25,-1.8604895247186907e-118,-0.45468106846349166,0.0,70.0,255.0,255.0,255.0
30,1.5,-2.4806462935152956e-27,-9.150399629745816e-121,-1.005000003155184,-6.874594895713193e-26,-2.5358428064826653e-119,-1.1099386911131381,-1.823865655803625e-25,-6.727722394441674e-119,-0.4400002319809859,0.0,70.0,255.0,255.0,255.0
31,1.55,-6.303034546936649e-27,-2.3250104271348256e-120,-1.0610469382006453,-6.485265118355011e-26,-2.392230109263388e-119,-1.1315717076086296,5.039007069910141e-25,1.8587465914558856e-118,-0.4253189321374973,0.0,70.0,255.0,255.0,255.0
32,1.6,-8.965911411870307e-27,-3.3072700722379696e-120,-1.118157173916047,-1.8355878258030525e-26,-6.770962150267797e-120,-1.1524705843268879,1.3318125923771308e-24,4.912678395156849e-118,-0.4106308031142092,0.0,70.0,255.0,255.0,255.0
33,1.6500000000000001,-8.138622372739701e-27,-3.0021066421616054e-120,-1.1762939966333341,6.832860805416296e-26,2.520448285893461e-119,-1.1726347879200505,1.92321245953941e-24,7.094184537189215e-118,-0.3959270429045425,0.0,70.0,255.0,255.0,255.0
34,1.7000000000000002,-2.13305060645401e-27,-7.868217863445085e-121,-1.235420652708052,1.7396536769591047e-25,6.417088322162435e-119,-1.1920632886173421,1.8823431194883522e-24,6.943429149349863e-118,-0.38119678404955337,0.0,70.0,255.0,255.0,255.0
35,1.75,9.257914396851344e-27,3.41498168000083e-120,-1.2955003254950683,2.565629200029982e-25,9.463877435243325e-119,-1.2107544663250058,6.806771347018298e-25,2.5108246256767934e-118,-0.3664239316371942,0.0,70.0,255.0,255.0,255.0
36,1.8,2.352324139384581e-26,8.677055648898818e-120,-1.3564960993405526,2.4203308116609345e-25,8.927912947839229e-119,-1.2287056817810615,-1.8805797072222953e-24,-6.936924422340374e-118,-0.3516032779494971,0.0,70.0,255.0,255.0,255.0
37,1.85,3.346122251346069e-26,1.2342894627840059e-119,-1.4183708936731745,6.850494928076865e-26,2.5269530129029505e-119,-1.2459147941199555,-4.970388855303059e-24,-1.8334352809649114e-117,-0.3367658227196424,0.0,70.0,255.0,255.0,255.0
38,1.9000000000000001,3.0373736321922677e-26,1.1204008661801768e-119,-1.4810875787525482,-2.550058043642124e-25,-9.406439861809885e-119,-1.2623822640530258,-7.177524254388965e-24,-2.647584843173348e-117,-0.32196367000163484,0.0,70.0,255.0,255.0,255.0
39,1.9500000000000002,7.960642077039452e-27,2.9364547660301733e-120,-1.544609120078477,-6.49247476158128e-25,-2.394889541883053e-118,-1.278111161120119,-7.024999266906486e-24,-2.5913227072680762e-117,-0.3072450820515993,0.0,70.0,255.0,255.0,255.0
40,2.0,-3.455101129389013e-26,-1.2744886757028765e-119,-1.60889869486456,-9.57505731054861e-25,-3.531966693449065e-118,-1.2931067722581857,-2.540321973226955e-24,-9.370526263263e-118,-0.292652013498218,0.0,70.0,255.0,255.0,255.0
41,2.0500000000000003,-8.778993102844664e-26,-3.2383212168460473e-119,-1.6739197973042956,-9.032796734808235e-25,-3.331942168209353e-118,-1.3073763624699408,7.018418121898167e-24,2.5888951097905624e-117,-0.2782017555982508,0.0,70.0,255.0,255.0,255.0
42,2.1,-1.2487897864197248e-25,-4.6064308439122296e-119,-1.7396363311115541,-2.5566391886504426e-25,-9.430715836585024e-119,-1.3209269478180108,1.8549742828835099e-23,6.842473284343962e-117,-0.2638641344454573,0.0,70.0,255.0,255.0,255.0
43,2.15,-1.1335632291495107e-25,-4.1813928005045497e-119,-1.8060124920860967,9.516946094026867e-25,3.5105311161346096e-118,-1.3337627759144866,2.678688455801647e-23,9.880920918974472e-117,-0.24957920948993628,0.0,70.0,255.0,255.0,255.0
44,2.2,-2.970951770170381e-26,-1.0958997277776196e-119,-1.8730126087030028,2.423024536936603e-24,8.937849335315971e-118,-1.3458848687670044,2.6217653948137592e-23,9.670947914137313e-117,-0.23528340056455654,0.0,70.0,255.0,255.0,255.0
45,2.25,1.289461307787092e-25,4.756456534811421e-119,-1.9406009789627972,3.573460004216446e-24,1.3181479030271923e-117,-1.3572911159709422,9.480610758205979e-24,3.4971280427375185e-117,-0.22092400504591936,0.0,70.0,255.0,255.0,255.0
46,2.3000000000000003,3.276364827199408e-25,1.2085579302494306e-118,-2.008741720300097,3.371085612757201e-24,1.243497737805349e-117,-1.3679772692715964,-2.6193092780370386e-23,-9.661887996928205e-117,-0.2064696996574078,0.0,70.0,255.0,255.0,255.0
47,2.35,4.660546920544293e-25,1.719143391286491e-118,-2.077398705889957,9.541507261794076e-25,3.519591033343718e-118,-1.377938085936683,-6.922858246003733e-23,-2.553645785641094e-116,-0.19190034346123763,0.0,70.0,255.0,255.0,255.0
48,2.4000000000000004,4.230515553378816e-25,1.5605170335838024e-118,-2.1465355288937653,-3.551772633246533e-24,-1.310148047835745e-117,-1.3871673036177201,-9.997001397767688e-23,-3.6876098832724543e-116,-0.17719678807606165,0.0,70.0,255.0,255.0,255.0
49,2.45,1.1087742872977592e-25,4.0899534345074614e-119,-2.216115436251729,-9.042850671588282e-24,-3.335650779938083e-117,-1.3956577647442892,-9.784561652564392e-23,-3.6092468949281184e-116,-0.1623480289769219,0.0,70.0,255.0,255.0,255.0
50,2.5,-4.812335118209466e-25,-1.7751337463542808e-118,-2.2861013053681942,-1.3336334285810925e-23,-4.919394942763863e-117,-1.4034021065154123,-3.538212105959704e-23,-1.305145954462376e-116,-0.14734800361413392,0.0,70.0,255.0,255.0,255.0
51,2.5500000000000003,-1.2227559998513168e-24,-4.510399599313118e-118,-2.35645564690327,-1.2581062777547986e-23,-4.6407967344004586e-117,-1.4103925651057025,9.775395299958337e-23,3.605865687792228e-116,-0.13220513341756224,0.0,70.0,255.0,255.0,255.0
52,2.6,-1.7393397895757452e-24,-6.41593048075474e-118,-2.4271405618787645,-3.5609389858525884e-24,-1.313529254971635e-117,-1.4166226198571685,2.583645870113144e-22,9.530335814129977e-116,-0.11697533087033918,0.0,70.0,255.0,255.0,255.0
53,2.6500000000000004,-1.5788498984365756e-24,-5.823928854284753e-118,-2.498117908888987,1.3255395923583454e-23,4.889539079729518e-117,-1.4220900981927365,3.730931713526912e-22,1.3762347441192367e-115,-0.1017544773668444,0.0,70.0,255.0,255.0,255.0
54,2.7,-4.138001972173998e-25,-1.526391401025222e-118,-2.569349571698038,3.3748378149416536e-23,1.2448818186220733e-116,-1.426798067593853,3.651648121544381e-22,1.3469892788298742e-115,-0.086643457886737,0.0,70.0,255.0,255.0,255.0
55,2.75,1.7959879165050776e-24,6.624889331935981e-118,-2.640797715648372,4.977187713902726e-23,1.835943186802826e-116,-1.4307544439814102,1.3204787348018196e-22,4.870871013575756e-116,-0.07172798982160167,0.0,70.0,255.0,255.0,255.0
56,2.8000000000000003,4.5633875166853266e-24,1.683304046700304e-117,-2.712425016096179,4.6953165497434733e-23,1.731968919979649e-116,-1.4339708665760131,-3.6482271921796323e-22,-1.3457273951476092e-115,-0.05705027949280961,0.0,70.0,255.0,255.0,255.0
57,2.85,6.491304466248551e-24,2.394457853173247e-117,-2.7841948023059735,1.3289605217230935e-23,4.902157916552169e-117,-1.4364594719306911,-9.6422976558522e-22,-3.5567697470878817e-115,-0.04259385753293543,0.0,70.0,255.0,255.0,255.0
58,2.9000000000000004,5.89234803840842e-24,2.1735198383555207e-117,-2.8560709632892483,-4.946981106108726e-23,-1.8248008271082328e-116,-1.4382302523293067,-1.3924026714330872e-21,-5.1361779881497015e-115,-0.028308938820265084,0.0,70.0,255.0,255.0,255.0
59,2.95,1.544323360139824e-24,5.696570260650142e-118,-2.928017827538904,-1.259506619260778e-22,-4.6459621964944855e-116,-1.4392903658127176,-1.3628136320921079e-21,-5.027032425826686e-115,-0.014131939009809358,0.0,70.0,255.0,255.0,255.0
60,3.0,-6.70271815419936e-24,-2.472442358138965e-117,-2.99999999987052,-1.8575117427029805e-22,-6.851833252934919e-116,-1.4396434462302876,-4.92809372861131e-22,-1.8178338099840641e-115,9.520428889686627e-09,0.0,70.0,255.0,255.0,255.0
61,3.0500000000000003,-1.7030794066889983e-23,-6.282176226869905e-117,-3.071982172161933,-1.752315992121909e-22,-6.46379600647855e-116,-1.4392903648606747,1.3615369238722685e-21,5.022323011811214e-115,0.014131939034456309,0.0,70.0,255.0,255.0,255.0
62,3.1,-2.422587807541845e-23,-8.936238364617516e-117,-3.1439290363565875,-4.9597481883071194e-23,-1.8295102411237057e-116,-1.438230252326842,3.598554475329565e-21,1.3274045406938526e-114,0.028308896200490707,0.0,70.0,255.0,255.0,255.0
63,3.1500000000000004,-2.1990542255197102e-23,-8.11168646799361e-117,-3.215805197394617,1.846238483207656e-22,6.810249400459977e-116,-1.4364594752406257,5.196517514379658e-21,1.9168477208479573e-114,0.042593775771315734,0.0,70.0,255.0,255.0,255.0
64,3.2,-5.763493243341892e-24,-2.125988964157538e-117,-3.28757498388065,4.700542695548947e-22,1.733896696735587e-115,-1.4339708747497104,5.086089716213995e-21,1.8761140424476874e-114,0.0570501882848351,0.0,70.0,255.0,255.0,255.0
65,3.25,2.501488470029237e-23,9.22728049936226e-117,-3.359202284869588,6.93232819942165e-22,2.557138982493685e-115,-1.4307544564121422,1.839189617964341e-21,6.784248138578687e-115,0.07172795174006374,0.0,70.0,255.0,255.0,255.0
66,3.3000000000000003,6.355978875087461e-23,2.3445400860779316e-116,-3.4306504295218643,6.539732313513288e-22,2.4123215105934557e-115,-1.426798079575704,-5.08132497627111e-21,-1.8743564652097243e-114,0.08664354899607929,0.0,70.0,255.0,255.0,255.0
67,3.35,9.041220783542525e-23,3.3350495605296817e-116,-3.5018820928271586,1.8510032231505394e-22,6.827825172839607e-116,-1.4220901015125342,-1.3429988135733037e-20,-4.9539411880666245e-114,0.10175472960716192,0.0,70.0,255.0,255.0,255.0
68,3.4000000000000004,8.206982098238001e-23,3.0273226033618923e-116,-3.5728594396731177,-6.890255822219751e-22,-2.541619677473169e-115,-1.4166226066149878,-1.939366738608555e-20,-7.15377308457686e-114,0.11697570053668116,0.0,70.0,255.0,255.0,255.0
69,3.45,2.150964961322774e-23,7.934298830565132e-117,-3.6435443534886574,-1.7542664162935012e-21,-6.470990567292899e-115,-1.4103925314588661,-1.8981545232763867e-20,-7.001752927208077e-114,0.13220549822507977,0.0,70.0,255.0,255.0,255.0
70,3.5,-9.335682064697013e-23,-3.443667963931007e-116,-3.7138986928190043,-2.587180105498362e-21,-9.543372604681246e-115,-1.4034020567924799,-6.863949098996239e-21,-2.531915874433068e-114,0.1473481368992502,0.0,70.0,255.0,255.0,255.0
71,3.5500000000000003,-2.3720836093660847e-22,-8.749942721624733e-116,-3.7838845591679053,-2.440661326193125e-21,-9.002906441725967e-115,-1.395657717768941,1.8963762981212178e-20,6.995193559657772e-114,0.16234766451477256,0.0,70.0,255.0,255.0,255.0
72,3.6,-3.3742295326628263e-22,-1.2446574405656975e-115,-3.8534644645958984,-6.908038073771443e-22,-2.548179045023474e-115,-1.3871672903410026,5.01213980676026e-20,1.8488360211572642e-113,0.17719582173452153,0.0,70.0,255.0,255.0,255.0
73,3.6500000000000004,-3.062887416743229e-22,-1.1298121766648208e-115,-3.9226012882020056,2.571478480567135e-21,9.485453769846677e-115,-1.377938135595489,7.237815202996255e-20,2.6698244617459484e-113,0.19189894655760042,0.0,70.0,255.0,255.0,255.0
74,3.7,-8.027510520956909e-23,-2.961120635810298e-116,-3.9912582781554473,6.54701139561911e-21,2.415006557243601e-114,-1.3679773956852426,7.084009121484129e-20,2.613089766638455e-113,0.20646833163553424,0.0,70.0,255.0,255.0,255.0
75,3.75,3.484123978875882e-22,1.2851943805787805e-115,-4.05939902777053,9.655487602051265e-21,3.5616351436231234e-114,-1.3572913024319355,2.5616606778020776e-20,9.449238683874466e-114,0.22092350998699217,0.0,70.0,255.0,255.0,255.0
76,3.8000000000000003,8.852736549955575e-22,3.2655230800420935e-115,-4.126987408398641,9.108672073421188e-21,3.3599304256310476e-114,-1.3458850446865434,-7.077372694857702e-20,-2.6106417773421156e-113,0.2352847673040337,0.0,70.0,255.0,255.0,255.0
77,3.85,1.259279605229707e-21,4.645124806209829e-115,-4.193987532239184,2.5781149071935636e-21,9.509933662810075e-115,-1.3337628257015322,-1.8705560413467747e-19,-6.899949965822399e-113,0.24958282261575704,0.0,70.0,255.0,255.0,255.0
78,3.9000000000000004,1.1430851457149139e-21,4.216516446323101e-115,-4.260363690968794,-9.596888340046559e-21,-3.540019540191353e-114,-1.3209267624249676,-2.7011894073376504e-19,-9.963920538526122e-113,0.2638693523934421,0.0,70.0,255.0,255.0,255.0
79,3.95,2.9959077122505097e-22,1.105105266018475e-115,-4.326080208481681,-2.443377916618294e-20,-9.012927172245115e-114,-1.307375890462188,-2.6437881962660144e-19,-9.75218377383302e-113,0.2782068628783385,0.0,70.0,255.0,255.0,255.0
80,4.0,-1.3002927709033803e-21,-4.7964107259220145e-115,-4.391101280015013,-3.6034770302706705e-20,-1.3292203314024373e-113,-1.2931060761371338,-9.5602478013087e-20,-3.5265038861064787e-113,0.29265386044867725,0.0,70.0,255.0,255.0,255.0
81,4.05,-3.3038862590456194e-21,-1.2187098048005899e-114,-4.455390816095394,-3.399402696749164e-20,-1.2539431058351594e-113,-1.2781105044173202,2.64131144813096e-19,9.743047753402698e-113,0.30723997955632854,0.0,70.0,255.0,255.0,255.0
82,4.1000000000000005,-4.699695467652545e-21,-1.733584178427361e-114,-4.518912330456745,-9.621655821397103e-21,-3.5491555606216754e-114,-1.262382078181501,6.981010184711075e-19,2.575096384213233e-112,0.3219501838401584,0.0,70.0,255.0,255.0,255.0
83,4.15,-4.26605184118533e-21,-1.5736253608627574e-114,-4.581629023913544,3.581607487961911e-20,1.3211532783780738e-113,-1.2459154860333044,1.0080976109050972e-18,3.718585769235851e-112,0.3367463478302746,0.0,70.0,255.0,255.0,255.0
84,4.2,-1.1180879796906331e-21,-4.12430900049287e-115,-4.643503879060075,9.118810526911262e-20,3.3636702131736834e-113,-1.2287074433984735,9.86675187291564e-19,3.6395645328693616e-112,0.35158421685075325,0.0,70.0,255.0,255.0,255.0
85,4.25,4.852758685725933e-21,1.7900448523109266e-114,-4.704499768253392,1.344835936087755e-19,4.960717811247435e-113,-1.210757064348229,3.567933052743273e-19,1.3161091676038498e-112,0.3664170388945287,0.0,70.0,255.0,255.0,255.0
86,4.3,1.2330271381186918e-20,4.548286911198148e-114,-4.764579585494898,1.2686743579654535e-19,4.679779380777533e-113,-1.1920657395090206,-9.857508523038062e-19,-3.6361549236268635e-112,0.3812158272914701,0.0,70.0,255.0,255.0,255.0
87,4.3500000000000005,1.753950226538047e-20,6.46982423308846e-114,-4.823706342204294,3.590850837839489e-20,1.3245628876205716e-113,-1.172635481619082,-2.6053484697497517e-18,-9.610390540270692e-112,0.39597737442509384,0.0,70.0,255.0,255.0,255.0
88,4.4,1.5921122219026407e-20,5.8728497988187195e-114,-4.881843133656806,-1.3366741117842984e-19,-4.930611159493159e-113,-1.1524680020665112,-3.762271502886625e-18,-1.3877951023090796e-111,0.4107034847228519,0.0,70.0,255.0,255.0,255.0
89,4.45,4.172761147537484e-21,1.5392130735953008e-114,-4.938953142410945,-3.403186419102676e-19,-1.2553388135470224e-112,-1.1315651331467969,-3.682321929539676e-18,-1.3583039754094217e-111,0.4253900692520851,0.0,70.0,255.0,255.0,255.0
90,4.5,-1.8110741972000356e-20,-6.680538336651506e-114,-4.994999646971486,-5.018996041323975e-19,-1.8513650913587375e-112,-1.1099289951413027,-1.3315707430842168e-18,-4.91178628180473e-112,0.44002595600201033,0.0,70.0,255.0,255.0,255.0
91,4.55,-4.601719926570227e-20,-1.6974437839992076e-113,-5.049946041925075,-4.734757162186893e-19,-1.7465174417274954e-112,-1.0875625375465958,3.678872264402194e-18,1.3570314919167424e-111,0.4546099979911844,0.0,70.0,255.0,255.0,255.0
92,4.6000000000000005,-6.545831359386929e-20,-2.414571275392646e-113,-5.103755900726146,-1.3401237769217802e-19,-4.9433359944199526e-113,-1.0644679953421843,9.72329286052793e-18,3.586646577686964e-111,0.46918031845981645,0.0,70.0,255.0,255.0,255.0
93,4.65,-5.941843703492007e-20,-2.191777383441203e-113,-5.156392841459294,4.988535698341037e-19,1.840129135959469e-112,-1.0406445057006142,1.404098840064138e-17,5.179321832312726e-111,0.4837997132783656,0.0,70.0,255.0,255.0,255.0
94,4.7,-1.5572956610458915e-20,-5.7444213943317666e-114,-5.207820351296207,1.2700864623719601e-18,4.684988232870731e-112,-1.0160880240143477,1.3742612530867109e-17,5.069259448350739e-111,0.4985355061404739,0.0,70.0,255.0,255.0,255.0
95,4.75,6.759020920227595e-20,2.4932108494295274e-113,-5.258001643860728,1.8731148229208147e-18,6.909388584310208e-112,-0.9907909550865668,4.96948966706252e-18,1.833103595961499e-111,0.5134791370975833,0.0,70.0,255.0,255.0,255.0
96,4.800000000000001,1.7173852568162256e-19,6.334946444877032e-113,-5.306899446804864,1.767035429078212e-18,6.518091828832229e-112,-0.9647401103045894,-1.372973820530498e-17,-5.064510475304283e-111,0.5286641807432879,0.0,70.0,255.0,255.0,255.0
97,4.8500000000000005,2.442937521100972e-19,9.011302678261757e-113,-5.354475654891187,5.001410023903167e-19,1.8448781090059248e-112,-0.937924537012238,-3.628782297236199e-17,-1.3385547256720794e-110,0.5439413517350999,0.0,70.0,255.0,255.0,255.0
98,4.9,2.2175262592065423e-19,8.179824553882957e-113,-5.400691900506088,-1.8617468681579874e-18,-6.867455427888566e-112,-0.9103459751310794,-5.24016820996789e-17,-1.932949222694183e-110,0.5590576621643528,0.0,70.0,255.0,255.0,255.0
99,4.95,5.811906529429844e-20,2.1438472503731905e-113,-5.445510252404295,-4.740027207577574e-18,-1.7484614117935907e-111,-0.8820187707958027,-5.128812819392875e-17,-1.891873381799355e-110,0.5737546194731991,0.0,70.0,255.0,255.0,255.0
100,5.0,-2.5225009483710324e-19,-9.304789564052953e-113,-5.488893777585668,-6.990559687550863e-18,-2.5786189245882117e-111,-0.8529705131837595,-1.8546387925165836e-17,-6.841235755665522e-111,0.5877095235792495,0.0,70.0,255.0,255.0,255.0
101,5.050000000000001,-6.409369034607879e-19,-2.3642341995508926e-112,-5.530807303722671,-6.594666000094158e-18,-2.432584987360143e-111,-0.8232478184378778,5.124008055681775e-17,1.890101040930042e-110,0.600799479501557,0.0,70.0,255.0,255.0,255.0
102,5.1000000000000005,-9.11716694846519e-19,-3.363063943765438e-112,-5.571218559429456,-1.8665516318690877e-18,-6.885178836581695e-112,-0.7928905652336038,1.3542799902892e-16,4.995554244919623e-110,0.6134960461615435,0.0,70.0,255.0,255.0,255.0
103,5.15,-8.275920666476966e-19,-3.052752083209062e-112,-5.610096360246032,6.948133902797842e-18,2.5629692575594796e-111,-0.7618982138217234,1.955657399980742e-16,7.21386470754546e-110,0.6266087056634007,0.0,70.0,255.0,255.0,255.0
104,5.2,-2.1690330456673484e-19,-8.000946862059586e-113,-5.647408380811628,1.7690022367938336e-17,6.525346823887291e-111,-0.7302296946672637,1.91409900244848e-16,7.060567582362346e-110,0.6409855031469291,0.0,70.0,255.0,255.0,255.0
105,5.25,9.41410170146137e-19,3.4725947406782287e-112,-5.683119329712758,2.6089123927282643e-17,9.623536839921826e-111,-0.6977996635070305,6.92160620336009e-17,2.5531839426700544e-110,0.6577267779097618,0.0,70.0,255.0,255.0,255.0
106,5.300000000000001,2.3920090881615297e-18,8.823442153715867e-112,-5.717188347162331,2.4611628571298427e-17,9.078530766557346e-111,-0.6644570168762876,-1.9123058402196603e-16,-7.053953116189741e-110,0.6772579012499946,0.0,70.0,255.0,255.0,255.0
107,5.3500000000000005,3.4025730272759797e-18,1.2551125507235575e-111,-5.749565031400387,6.966065525086038e-18,2.5695837237320846e-111,-0.630073873382031,-5.054241731433182e-16,-1.8643662254006405e-109,0.6979517596560569,0.0,70.0,255.0,255.0,255.0
108,5.4,3.0886156406701335e-18,1.1393025877447952e-111,-5.780195734500534,-2.5930788743033393e-17,-9.565131487449059e-111,-0.5946618409106819,-7.298612778926182e-16,-2.692250960748765e-109,0.7170302191449096,0.0,70.0,255.0,255.0,255.0
109,5.45,8.094941529726403e-19,2.985994019786516e-112,-5.809031215491455,-6.602006226417579e-17,-2.4352925883755568e-110,-0.5583708514675401,-7.14351472785463e-16,-2.6350396947650025e-109,0.731576654652244,0.0,70.0,255.0,255.0,255.0
110,5.5,-3.513390585747446e-18,-1.2959900006307618e-111,-5.836032819647288,-9.736593602157969e-17,-3.591552843509909e-110,-0.5215041754454575,-2.5831786020923733e-16,-9.528612195113674e-110,0.7376873274852258,0.0,70.0,255.0,255.0,255.0
111,5.550000000000001,-8.92709944918533e-18,-3.292953441531257e-111,-5.861181633036001,-9.185184828509952e-17,-3.388153807886924e-110,-0.4846021187190175,7.1368225553104645e-16,2.6325711423828895e-109,0.7338832278524166,0.0,70.0,255.0,255.0,255.0
112,5.6000000000000005,-1.2698575414257399e-17,-4.6841438085176864e-111,-5.88449303151919,-2.599771046847504e-17,-9.589817011270189e-111,-0.4481158526602158,1.886268693544352e-15,6.9579094771106e-109,0.7262560760540993,0.0,70.0,255.0,255.0,255.0
113,5.65,-1.1526870496032834e-17,-4.251935142658276e-111,-5.905993218302022,9.677502106933568e-17,3.569755669223676e-110,-0.41197651111360756,2.723879371572398e-15,1.004761737224052e-108,0.7251495785966178,0.0,70.0,255.0,255.0,255.0
114,5.7,-3.0210733073238295e-18,-1.1143881392940096e-111,-5.925690682630551,2.4639022668876474e-16,9.088635671113501e-110,-0.37560089480055403,2.6659959908970045e-15,9.834102020823774e-109,0.7412747780105811,0.0,70.0,255.0,255.0,255.0
115,5.75,1.3112152172843642e-17,4.836700528455225e-111,-5.943553307782078,3.6337462015903617e-16,1.340385769004745e-109,-0.33784903331254945,9.640553788033502e-16,3.556126483778464e-109,0.7885954273001872,0.0,70.0,255.0,255.0,255.0
116,5.800000000000001,3.3316388708579793e-17,1.2289469550753442e-110,-5.959475585961806,3.4279576456909976e-16,1.2644762154891965e-109,-0.2967413520705353,-2.66349843810222e-15,-9.824889257912586e-109,0.8723832665944897,0.0,70.0,255.0,255.0,255.0
117,5.8500000000000005,4.739172862975362e-17,1.748146268334719e-110,-5.973227442989131,9.702477634881416e-17,3.578968432134863e-110,-0.2506107066531005,-7.0396506010340915e-15,-2.5967271683041764e-108,0.9711982951020381,0.0,70.0,255.0,255.0,255.0
118,5.9,4.301886634346121e-17,1.5868437982888305e-110,-5.984536656627116,-3.611692955343095e-16,-1.33225095281498e-109,-0.1996215225603315,-1.0165656208396975e-14,-3.7498218528213295e-108,1.0485036809206427,0.0,70.0,255.0,255.0,255.0
119,5.95,1.1274799076322665e-17,4.15895315519739e-111,-5.993189595245164,-9.195408444908834e-16,-3.391925009607844e-109,-0.1457603385610362,-9.949632490802553e-15,-3.67013683885301e-108,1.0701676831896378,0.0,70.0,255.0,255.0,255.0
120,6.0,-4.8935218105627133e-17,-1.8050812113190136e-110,-5.999112690483219,-1.3561325446145649e-15,-5.00238779166799e-109,-0.09260475424136771,-3.597903655004153e-15,-1.3271644715602485e-108,1.0051639703069881,0.0,70.0,255.0,255.0,255.0
121,6.050000000000001,-1.2433845538513382e-16,-4.586492476148251e-110,-6.002450070669301,-1.2793312099912987e-15,-4.7190894811680925e-109,-0.045243941530337395,9.940311496877837e-15,3.6666985889267474e-108,0.8405840787297336,0.0,70.0,255.0,255.0,255.0
122,6.1000000000000005,-1.7686833910475702e-16,-6.524170692487106e-110,-6.003637084636253,-3.6210139492678104e-16,-1.3356892027412428e-109,-0.008546346368394353,2.6272333710591998e-14,9.691117725505646e-108,0.6007590419062403,0.0,70.0,255.0,255.0,255.0
123,6.15,-1.6054859487781193e-16,-5.922181678889494e-110,-6.003304705306141,1.3479021610679014e-15,4.972028244337552e-109,0.014831962660286635,3.79387454620155e-14,1.3994525674061264e-107,0.33266264410745094,0.0,70.0,255.0,255.0,255.0
124,6.2,-4.207812299796687e-17,-1.5521424481495538e-110,-6.002153888370224,3.4317731512747684e-15,1.2658836471320023e-108,0.02471991804235074,3.7132533972313216e-14,1.3697137153329657e-107,0.0862551419118951,0.0,70.0,255.0,255.0,255.0
125,6.25,1.826287202496649e-16,6.73665479243053e-110,-6.0008327135019055,5.061155558299223e-15,1.866916539766721e-108,0.023457476851476144,1.3427559241213289e-14,4.953045237863147e-108,-0.09072412904096439,0.0,70.0,255.0,255.0,255.0
